name,upper_left_latitude,upper_left_longitude,upper_right_latitude,upper_right_longitude,lower_left_latitude,lower_left_longitude,lower_right_latitude,lower_right_longitude,offset,shape_x,shape_y,pix_res
ch2_tmc_ncn_20200108T0006239646_g_grd_mad,-25.9974409,18.427418,-25.9989181,17.7050832,4.26959048,17.6846737,4.27124976,18.3262337
ch2_tmc_ncn_20200108T0600101701_g_grd_gds,-25.6744902,15.1946712,-25.6750651,14.4673612,4.46813531,14.4506459,4.46877524,15.0946062
ch2_tmc_ncn_20200108T1153531115_g_grd_d18,-25.5158462,11.949055,-25.5160796,11.2141636,4.67526453,11.2128959,4.67553878,11.8625325
ch2_tmc_ncn_20200108T1747385439_g_grd_d18,-25.3262981,8.70022404,0.0,0.0,0.0,0.0,0.0,0.0
ch2_tmc_ncn_20200108T2341257476_g_grd_mad,-25.091137,5.46941538,-25.090652,4.73003609,1.91161888,4.77638378,1.91133952,5.43036724
ch2_tmc_ncn_20200109T0733072590_g_grd_gds,-24.8955205,1.18414356,0.0,0.0,0.0,0.0,0.0,0.0
ch2_tmc_ncn_20200112T0024407810_g_grd_m65,-22.6737281,325.944289,-22.6720087,325.163416,7.56821781,325.224692,7.56672871,325.906176
ch2_tmc_ncn_20200112T1212079060_g_grd_d18,-22.4008036,319.354488,-22.3976771,318.58343,7.88539337,318.698853,7.8826611,319.376188
ch2_tmc_ncn_20200112T1805512155_g_grd_d18,-22.2171267,316.05989,-22.2135342,315.296527,8.01064086,315.441778,8.0076759,316.117663
ch2_tmc_ncn_20200113T0552291023_g_grd_gds,-24.4678974,309.452266,-24.4614381,308.681965,-0.392372544,308.905677,-0.397987646,309.584415
ch2_tmc_ncn_20200113T1737541447_g_grd_d18,-30.771716,302.775766,-30.7624032,301.972303,-0.533094266,302.391737,-0.540650185,303.057264
ch2_tmc_ncn_20200113T2331401549_g_grd_d18,-30.7730625,299.461121,-30.7624135,298.664546,-0.623962054,299.130934,-0.632657727,299.791096
ch2_tmc_ncn_20200114T1910538467_g_grd_d18,-30.9621024,288.456588,-30.9490826,287.667426,-0.798665193,288.24897,-0.809191352,288.90167
ch2_tmc_ncn_20200115T0104408867_g_grd_d18,-31.0335561,285.183492,-31.0206862,284.392747,-0.862546815,284.990332,-0.872838829,285.641327
ch2_tmc_ncn_20200115T1846008836_g_grd_d18,-31.3275814,275.388346,-31.3125721,274.588077,-1.06729038,275.260163,-1.07920816,275.907081
ch2_tmc_ncn_20200116T0039481766_g_grd_d18,-31.4263566,272.12795,-31.4112162,271.335677,-1.19799015,272.016202,-1.20997131,272.655058
ch2_tmc_ncn_20200116T1227206758_g_grd_d18,-31.5887658,265.633552,-31.5734155,264.835877,-1.35701632,265.51332,-1.36935689,266.155855
